forecast_date,target,actual,abs_err_uv_HLSTM_GRU,abs_err_uv_GRU,abs_err_uv_ANN,abs_err_mv_HLSTM_GRU,abs_err_mv_GRU,abs_err_mv_ANN,abs_err_ensemble_uv,abs_err_ensemble_mv,abs_err_ensemble_all
2026-06-25,TMP2m,31.8,0.0144000000000019,1.5063999999999993,1.2218000000000018,0.7576999999999998,0.8591000000000015,1.084500000000002,0.914200000000001,0.9004000000000012,0.9072999999999992
2026-06-26,PRmsl,100570.0,21.33729999999923,58.65150000000722,33.841499999994994,106.53609999999752,37.034499999994296,10.320200000001932,37.94340000000375,51.29690000000119,6.676800000001094
2026-06-26,RH2m,64.0,1.9872000000000007,3.113599999999998,4.1828999999999965,0.5486000000000004,2.1023,1.1497000000000028,3.0946,1.2668999999999997,2.1807000000000016
2026-06-26,TMP2m,31.3,1.1322999999999972,0.2010000000000005,0.2432999999999978,0.7480999999999973,0.5516000000000005,0.3414000000000001,0.3915000000000006,0.5470000000000006,0.4693000000000005
2026-06-27,PRmsl,100530.0,15.05899999999383,24.003599999996368,0.688399999999092,161.22819999999774,80.05250000000524,59.672099999996135,3.2109999999956926,100.31759999999484,48.55329999999958
2026-06-27,RH2m,64.0,3.729200000000006,2.0172000000000025,2.1650000000000063,3.1033000000000044,3.100899999999996,2.465800000000001,2.637100000000004,2.890000000000001,2.7635999999999967
2026-06-27,TMP2m,31.6,0.3952999999999989,0.6418999999999997,0.2273000000000031,0.2243999999999992,0.0386999999999986,0.0193000000000012,0.1580000000000012,0.0812999999999988,0.0384000000000028
2026-06-28,PRmsl,100520.0,2.121400000003632,57.06919999999809,17.007599999997183,142.3911999999982,62.27079999999842,56.61569999999483,23.98510000000533,87.09260000000359,31.553700000004028
2026-06-28,RH2m,80.0,15.867000000000004,16.198700000000002,17.581400000000002,13.6293,13.338399999999991,13.716899999999995,16.549,13.561499999999995,15.055300000000004
2026-06-28,TMP2m,29.2,2.4502000000000024,1.8897000000000013,2.3595000000000006,2.6752,2.460699999999999,2.4510000000000005,2.2331000000000003,2.529,2.3811
2026-06-29,PRmsl,100500.0,34.96769999999378,25.147299999996903,1.5543000000034226,153.9085999999952,91.87290000000212,77.29970000000321,2.7553999999945518,107.69370000000345,55.224600000001374
2026-06-29,RH2m,75.0,4.105000000000004,0.9728999999999957,4.686700000000002,5.513300000000001,2.7382999999999953,0.962299999999999,3.2549000000000063,3.0712999999999937,3.1631
2026-06-29,TMP2m,30.3,0.28710000000000235,0.7283000000000008,0.9167000000000023,0.003600000000002268,0.004999999999999005,0.5738000000000021,0.6440000000000019,0.19410000000000238,0.41910000000000025
