forecast_date,target,actual,abs_err_uv_HLSTM_GRU,abs_err_uv_GRU,abs_err_uv_ANN,abs_err_mv_HLSTM_GRU,abs_err_mv_GRU,abs_err_mv_ANN,abs_err_ensemble_uv,abs_err_ensemble_mv,abs_err_ensemble_all
2026-06-15,PRmsl,100250.0,151.05400000000373,66.75849999999627,98.26820000000588,348.3450000000012,786.7186999999976,249.29249999999595,105.36019999999552,461.45209999999497,178.04589999999737
2026-06-15,RH2m,54.0,19.040499999999994,12.5338,11.3369,10.977599999999995,17.079800000000006,16.781099999999995,14.303700000000006,14.946200000000005,14.624899999999997
2026-06-15,TMP2m,30.3,7.443099999999998,2.4323999999999977,0.5356999999999985,0.7374000000000009,0.1866999999999983,0.7302999999999997,3.470400000000001,0.5515000000000008,2.010899999999996
2026-06-16,PRmsl,100440.0,67.14340000000084,31.6420999999973,85.1252999999997,493.0293999999994,986.2137999999976,481.80659999999625,16.541400000001886,653.6833000000042,335.1122999999934
2026-06-16,RH2m,64.0,4.827299999999994,1.5574000000000012,2.8038999999999987,3.659799999999997,1.0557000000000016,2.2849000000000004,0.1552999999999968,2.333500000000001,1.089100000000002
2026-06-16,TMP2m,28.2,9.991000000000003,4.340199999999999,1.8962000000000003,2.6689000000000007,2.1694,2.846,5.409099999999999,2.5615000000000023,3.985299999999999
2026-06-17,PRmsl,100380.0,208.02000000000407,114.21719999999914,169.30199999999604,372.5737999999983,862.3110000000015,366.0096999999951,163.8463999999949,533.6315000000031,184.8926000000065
2026-06-17,RH2m,53.0,24.4448,19.7914,15.696399999999995,18.2803,23.860600000000005,18.3163,19.977500000000006,20.1524,20.065
2026-06-17,TMP2m,31.4,6.024900000000002,0.7889999999999979,2.3568,3.244399999999999,2.861799999999999,2.1335999999999977,0.959699999999998,2.7465999999999973,0.8934999999999995
2026-06-18,PRmsl,100250.0,254.39280000000144,126.74800000000688,263.0886000000028,260.2216000000044,738.4278000000049,225.43730000000505,214.74310000000696,408.0289000000048,96.6429000000062
2026-06-18,RH2m,42.0,26.560900000000004,20.3818,17.590600000000002,19.0577,23.1553,19.4983,21.5111,20.5704,21.0408
2026-06-18,TMP2m,34.6,4.423200000000001,2.4031999999999982,4.1568000000000005,4.759700000000002,5.183400000000002,3.8015000000000008,0.712299999999999,4.581500000000002,2.6469000000000023
2026-06-19,PRmsl,100280.0,191.9134000000049,57.88479999999981,94.46140000000014,325.23360000000685,845.1619000000064,298.51290000000154,114.75320000000649,489.63610000000335,187.4415000000008
2026-06-19,RH2m,41.0,22.308,15.365499999999995,13.1939,12.938499999999998,14.659799999999995,17.769799999999996,16.955800000000004,15.122700000000002,16.039299999999997
2026-06-19,TMP2m,33.9,7.070399999999999,1.1388000000000034,1.805299999999996,1.2474999999999952,1.704499999999996,1.8063,2.134599999999999,1.5861000000000018,0.2743000000000037
2026-06-20,PRmsl,100270.0,241.5528000000049,104.47539999999572,84.77409999999509,315.2167000000045,827.3772000000026,287.38400000000547,143.60080000000016,476.65929999999935,166.5292999999947
2026-06-20,RH2m,42.0,20.8168,13.621499999999996,8.012300000000003,12.081400000000002,12.892000000000005,14.313899999999997,14.150199999999998,13.0957,13.622999999999998
2026-06-20,TMP2m,34.3,6.764900000000004,0.9848,1.971899999999998,1.674199999999999,2.084699999999998,2.170099999999998,1.926000000000002,1.9762999999999948,0.0251999999999981
2026-06-21,PRmsl,100150.0,330.1765000000014,198.20819999999367,194.7501999999949,222.23660000000385,711.5953000000009,136.63610000000335,241.04499999999825,356.82270000000426,57.88880000000063
2026-06-21,RH2m,39.0,26.9761,17.572499999999998,8.774000000000001,15.759999999999998,17.019799999999996,15.5261,17.7742,16.101999999999997,16.9381
2026-06-21,TMP2m,34.1,6.080300000000001,1.387900000000002,1.7101000000000042,1.2531999999999996,1.7976000000000028,1.8767,1.919399999999996,1.6424999999999983,0.1383999999999972
2026-06-22,PRmsl,100190.0,208.693299999999,114.64139999999315,121.15630000000236,312.56389999999374,804.1037999999971,185.7225999999937,148.1637000000046,434.13009999999485,142.9832000000024
2026-06-22,RH2m,41.0,23.6477,14.0888,8.099400000000003,11.2971,12.5863,13.091099999999996,15.278599999999996,12.324800000000003,13.801699999999997
2026-06-22,TMP2m,33.1,5.9786,1.8971000000000016,1.102800000000002,0.1150999999999982,0.7683999999999997,0.7732000000000028,2.2575999999999965,0.5521999999999991,0.8526999999999987
2026-06-23,PRmsl,100020.0,435.2823999999964,324.1926999999996,297.6137000000017,98.23510000000532,592.4167000000016,15.88310000000638,352.3628999999928,224.92290000000503,63.72000000000117
2026-06-23,RH2m,43.0,23.405500000000004,13.4287,7.726999999999997,10.6704,12.3181,12.618299999999998,14.8538,11.868899999999996,13.3613
2026-06-23,TMP2m,33.4,4.109500000000004,0.7248000000000019,1.7857999999999985,1.6603999999999992,2.0910999999999973,1.6043999999999985,1.0162000000000049,1.7852999999999994,0.3845999999999989
2026-06-24,PRmsl,100030.0,294.3926000000065,235.59410000000207,223.2436000000016,166.78859999999986,653.8043999999936,7.050900000002002,251.07679999999527,275.88129999999364,12.40230000000156
2026-06-24,RH2m,47.0,19.347,9.707099999999995,2.6788999999999987,6.276200000000003,8.298099999999998,7.8386,10.5777,7.4709,9.024299999999997
2026-06-24,TMP2m,32.5,4.5919000000000025,1.8232,0.5090000000000003,0.0555000000000021,0.5900999999999996,0.370199999999997,1.9686999999999983,0.3385999999999995,0.815100000000001
2026-06-25,PRmsl,100140.0,225.20639999999548,157.4198999999935,121.9262000000017,238.4140999999945,728.4956999999995,120.79760000000532,168.18420000000333,362.5690999999933,97.19250000000466
2026-06-25,RH2m,44.0,25.083600000000004,15.4377,7.467199999999998,11.174100000000005,14.451500000000005,15.8153,15.996200000000002,13.8136,14.904899999999998
2026-06-25,TMP2m,34.5,1.7926000000000002,1.1439999999999984,3.4039,2.9056999999999995,3.225100000000001,3.1889000000000003,0.9183999999999984,3.1066000000000003,2.012500000000003
2026-06-26,PRmsl,100220.0,195.5966000000044,203.3138000000036,218.6420999999973,178.12780000000205,112.53230000000622,183.0359999999928,205.85080000000016,157.8987000000052,181.87480000000505
2026-06-26,RH2m,44.0,9.385399999999995,5.877299999999998,3.1176999999999992,0.9724000000000004,2.8271999999999977,1.2933999999999983,6.126800000000003,1.6976999999999975,3.912199999999999
2026-06-26,TMP2m,35.0,1.609499999999997,2.6651999999999987,0.6379000000000019,1.1503999999999976,2.1233999999999966,1.584299999999999,1.6375000000000028,1.6193999999999988,1.6283999999999992
2026-06-27,PRmsl,100080.0,20.45470000000205,86.79529999999795,127.30950000000304,49.421100000006845,40.55409999999392,21.57520000000659,64.55000000000291,10.147400000001651,27.20130000000063
2026-06-27,RH2m,46.0,6.412999999999997,2.0463999999999984,0.4632999999999967,2.5666999999999973,0.2631000000000014,0.6516999999999982,2.974200000000004,1.160499999999999,0.9069000000000004
2026-06-27,TMP2m,35.5,1.2062000000000026,2.3237000000000023,1.0925999999999974,0.6799999999999997,1.7678999999999974,1.718600000000002,1.5407999999999973,1.3888000000000034,1.4647999999999968
2026-06-28,PRmsl,99830.0,189.07709999999497,264.6993999999977,307.508799999996,128.06590000000142,195.76320000000123,171.01390000000538,253.76170000000275,164.9475999999995,209.35469999999623
2026-06-28,RH2m,43.0,10.3435,6.5745000000000005,1.8335000000000008,1.8023000000000025,4.604500000000002,4.692500000000003,6.250500000000002,3.6998000000000033,4.975099999999998
2026-06-28,TMP2m,36.7,2.156800000000004,3.2394000000000034,1.953800000000001,2.1293000000000006,3.2349999999999994,3.449800000000004,2.450000000000003,2.9380000000000024,2.6940000000000026
2026-06-29,PRmsl,99730.0,253.34619999999995,264.3853999999992,296.38649999999325,119.99910000000092,125.57739999999468,149.75569999999425,271.3727000000072,131.7774000000063,201.57510000000184
2026-06-29,RH2m,40.0,11.1291,6.959600000000002,1.475200000000001,2.914299999999997,4.979300000000002,3.704799999999999,5.537799999999997,3.866100000000003,4.701999999999998
2026-06-29,TMP2m,37.1,1.7316000000000005,3.0904000000000025,1.5512000000000017,1.7849000000000004,2.959699999999998,3.100200000000001,2.1244000000000014,2.615000000000002,2.3697000000000017
2026-06-30,PRmsl,99810.0,142.1710000000021,211.9085999999952,137.17720000000554,11.37290000000212,18.66240000000107,12.413000000000466,163.75229999999283,14.149399999994785,88.95089999999618
2026-06-30,RH2m,54.0,5.581600000000002,9.8232,20.0351,13.839399999999998,11.7033,13.5186,11.813299999999998,13.020499999999998,12.416899999999998
2026-06-30,TMP2m,34.2,1.551399999999994,0.1834999999999951,1.5336,1.1828999999999965,0.0597999999999956,0.0460999999999955,1.089499999999994,0.4296000000000006,0.7595999999999989
2026-07-01,PRmsl,100000.0,237.6119999999937,223.8453000000009,186.67799999999988,279.6508000000031,724.6723999999958,32.51240000000689,216.045100000003,345.6119000000035,64.78340000000026
2026-07-01,RH2m,74.0,0.4552000000000049,9.5317,14.131500000000004,11.6916,8.604500000000002,8.0364,8.039500000000004,9.444199999999997,8.741799999999998
2026-07-01,TMP2m,30.2,0.6273000000000017,3.469199999999997,2.0280999999999985,0.8857999999999997,1.552900000000001,1.917600000000004,2.0415000000000028,1.4521000000000015,1.7468000000000004
